CHANNEL,ID,SALES,RETURNS,PROFIT
catalog channel,catalog_pageAAAAAAAAPJDAAAAA,266405548.80,1477180.07,-26642132.73
catalog channel,catalog_pageAAAAAAAAPJEAAAAA,0.00,945729.90,-557252.66
catalog channel,catalog_pageAAAAAAAAPJFAAAAA,0.00,1007398.61,-574120.49
catalog channel,catalog_pageAAAAAAAAPJGAAAAA,0.00,1012977.99,-600130.15
catalog channel,catalog_pageAAAAAAAAPJHAAAAA,0.00,742089.49,-407905.32
catalog channel,catalog_pageAAAAAAAAPJIAAAAA,0.00,672262.47,-385917.76
catalog channel,catalog_pageAAAAAAAAPJJAAAAA,0.00,338753.61,-199277.14
catalog channel,catalog_pageAAAAAAAAPJKAAAAA,265504041.56,69102.79,-27304561.14
catalog channel,catalog_pageAAAAAAAAPKAAAAAA,0.00,13337815.30,-7839861.83
catalog channel,catalog_pageAAAAAAAAPKBAAAAA,530875397.03,4438425.79,-55409637.28
catalog channel,catalog_pageAAAAAAAAPKCAAAAA,532564419.98,4636880.93,-55563100.62
catalog channel,catalog_pageAAAAAAAAPKDAAAAA,264819631.20,1633303.28,-26949355.39
catalog channel,catalog_pageAAAAAAAAPKEAAAAA,0.00,1054460.93,-590399.16
catalog channel,catalog_pageAAAAAAAAPKFAAAAA,0.00,988677.19,-564411.88
catalog channel,catalog_pageAAAAAAAAPKGAAAAA,0.00,943632.26,-525892.78
catalog channel,catalog_pageAAAAAAAAPKHAAAAA,0.00,744811.12,-439449.59
catalog channel,catalog_pageAAAAAAAAPKIAAAAA,0.00,411442.03,-232964.76
catalog channel,catalog_pageAAAAAAAAPKJAAAAA,0.00,302845.03,-192056.59
catalog channel,catalog_pageAAAAAAAAPKKAAAAA,261924657.79,80802.49,-27748195.46
catalog channel,catalog_pageAAAAAAAAPLAAAAAA,0.00,13426345.44,-7921644.53
catalog channel,catalog_pageAAAAAAAAPLBAAAAA,530707297.46,4630480.55,-55116460.03
catalog channel,catalog_pageAAAAAAAAPLCAAAAA,529394770.67,4663066.49,-57191949.58
catalog channel,catalog_pageAAAAAAAAPLDAAAAA,263428572.32,1714001.05,-28589789.54
catalog channel,catalog_pageAAAAAAAAPLEAAAAA,0.00,1001217.51,-566262.72
catalog channel,catalog_pageAAAAAAAAPLFAAAAA,0.00,1126420.63,-637240.06
catalog channel,catalog_pageAAAAAAAAPLGAAAAA,0.00,947291.11,-534205.12
catalog channel,catalog_pageAAAAAAAAPLHAAAAA,0.00,675949.85,-373130.37
catalog channel,catalog_pageAAAAAAAAPLIAAAAA,0.00,397522.80,-211226.51
catalog channel,catalog_pageAAAAAAAAPLJAAAAA,0.00,409780.82,-235846.44
catalog channel,catalog_pageAAAAAAAAPLKAAAAA,264393687.67,111360.61,-25630932.90
catalog channel,catalog_pageAAAAAAAAPMAAAAAA,0.00,12995864.76,-7564467.45
catalog channel,catalog_pageAAAAAAAAPMBAAAAA,533275360.49,4653230.19,-57371466.46
catalog channel,catalog_pageAAAAAAAAPMCAAAAA,532653748.15,4754069.91,-54940332.50
catalog channel,catalog_pageAAAAAAAAPMDAAAAA,267135194.67,1538556.96,-26824555.53
catalog channel,catalog_pageAAAAAAAAPMEAAAAA,0.00,1101336.00,-623293.42
catalog channel,catalog_pageAAAAAAAAPMFAAAAA,0.00,1019479.31,-610608.40
catalog channel,catalog_pageAAAAAAAAPMGAAAAA,0.00,1012942.88,-563483.75
catalog channel,catalog_pageAAAAAAAAPMHAAAAA,0.00,687873.81,-413937.59
catalog channel,catalog_pageAAAAAAAAPMIAAAAA,0.00,348867.19,-202187.93
catalog channel,catalog_pageAAAAAAAAPMJAAAAA,0.00,364891.11,-227025.66
catalog channel,catalog_pageAAAAAAAAPMKAAAAA,266216471.84,65032.25,-26405484.72
catalog channel,catalog_pageAAAAAAAAPNAAAAAA,0.00,13383472.80,-7867734.00
catalog channel,catalog_pageAAAAAAAAPNBAAAAA,529123943.39,4637834.21,-54863753.15
catalog channel,catalog_pageAAAAAAAAPNCAAAAA,526782928.07,4633003.22,-57899330.01
catalog channel,catalog_pageAAAAAAAAPNDAAAAA,263889673.40,1494092.79,-27099771.60
catalog channel,catalog_pageAAAAAAAAPNEAAAAA,0.00,931445.44,-560149.42
catalog channel,catalog_pageAAAAAAAAPNFAAAAA,0.00,1040658.25,-623093.07
catalog channel,catalog_pageAAAAAAAAPNGAAAAA,0.00,1017328.81,-598109.50
catalog channel,catalog_pageAAAAAAAAPNHAAAAA,0.00,669085.99,-354892.54
catalog channel,catalog_pageAAAAAAAAPNIAAAAA,0.00,329650.92,-191032.36
catalog channel,catalog_pageAAAAAAAAPNJAAAAA,0.00,424515.11,-244991.86
catalog channel,catalog_pageAAAAAAAAPNKAAAAA,265334876.26,159297.00,-26803308.04
catalog channel,catalog_pageAAAAAAAAPOAAAAAA,0.00,13248276.43,-7669935.64
catalog channel,catalog_pageAAAAAAAAPOBAAAAA,533590817.55,4586595.80,-53927480.51
catalog channel,catalog_pageAAAAAAAAPOCAAAAA,266345502.19,1596491.99,-28372801.31
catalog channel,catalog_pageAAAAAAAAPODAAAAA,266840164.17,1514132.43,-25937629.28
catalog channel,catalog_pageAAAAAAAAPOEAAAAA,0.00,927768.36,-577629.27
catalog channel,catalog_pageAAAAAAAAPOFAAAAA,0.00,1011792.30,-609128.61
catalog channel,catalog_pageAAAAAAAAPOGAAAAA,0.00,1042518.70,-622071.48
catalog channel,catalog_pageAAAAAAAAPOHAAAAA,0.00,721030.86,-436705.95
catalog channel,catalog_pageAAAAAAAAPOIAAAAA,0.00,377555.38,-225595.31
catalog channel,catalog_pageAAAAAAAAPOJAAAAA,0.00,359895.36,-195322.31
catalog channel,catalog_pageAAAAAAAAPOKAAAAA,265371972.94,61612.28,-27684843.97
catalog channel,catalog_pageAAAAAAAAPPAAAAAA,0.00,13980207.95,-8066763.45
catalog channel,catalog_pageAAAAAAAAPPBAAAAA,532367810.63,4810455.67,-56453215.79
catalog channel,catalog_pageAAAAAAAAPPCAAAAA,265667354.45,1598604.44,-27643674.69
catalog channel,catalog_pageAAAAAAAAPPDAAAAA,266179347.04,1441172.39,-27621655.75
catalog channel,catalog_pageAAAAAAAAPPEAAAAA,0.00,1137487.78,-641303.21
catalog channel,catalog_pageAAAAAAAAPPFAAAAA,0.00,1035776.28,-584204.74
catalog channel,catalog_pageAAAAAAAAPPGAAAAA,0.00,918936.49,-552561.98
catalog channel,catalog_pageAAAAAAAAPPHAAAAA,0.00,732457.97,-443209.21
catalog channel,catalog_pageAAAAAAAAPPIAAAAA,0.00,325968.15,-188761.96
catalog channel,catalog_pageAAAAAAAAPPJAAAAA,0.00,428598.60,-255436.67
catalog channel,catalog_pageAAAAAAAAPPKAAAAA,264834031.73,84218.18,-28284890.13
catalog channel,,393401350289.07,8379754999.04,-44353545887.52
store channel,storeAAAAAAAAAABAAAAA,743030141.77,18742461.68,-335562479.08
store channel,storeAAAAAAAAAACAAAAA,716029980.40,19343713.92,-320462616.07
store channel,storeAAAAAAAAAAEAAAAA,725930074.29,19654647.97,-325787192.00
store channel,storeAAAAAAAAAAFAAAAA,731363320.76,18738354.27,-335714198.96
store channel,storeAAAAAAAAABAAAAAA,724460658.25,17997319.63,-322702233.65
store channel,storeAAAAAAAAABBAAAAA,737252581.42,18927162.50,-331283762.46
store channel,storeAAAAAAAAABDAAAAA,722586803.31,19135314.73,-329951005.77
store channel,storeAAAAAAAAABEAAAAA,726441019.42,19604813.57,-323241748.90
store channel,storeAAAAAAAAACAAAAAA,735462454.20,19441660.45,-331502330.08
store channel,storeAAAAAAAAACCAAAAA,716584446.59,19999580.62,-329473244.57
store channel,storeAAAAAAAAACDAAAAA,733458049.76,18292542.68,-332782178.93
store channel,storeAAAAAAAAACFAAAAA,725548849.10,18807528.06,-322924063.72
store channel,storeAAAAAAAAADBAAAAA,735896368.61,19177550.65,-330320898.72
store channel,storeAAAAAAAAADCAAAAA,745884267.97,18223879.48,-333115112.04
store channel,storeAAAAAAAAADEAAAAA,749186017.73,19500674.32,-338769758.93
store channel,storeAAAAAAAAADFAAAAA,723831653.72,19138196.61,-327724793.44
store channel,storeAAAAAAAAAEAAAAAA,727029644.58,18332069.01,-322595198.19
store channel,storeAAAAAAAAAEBAAAAA,748800530.02,18869858.46,-335278572.48
store channel,storeAAAAAAAAAEDAAAAA,720002900.01,20026279.59,-325297552.80
store channel,storeAAAAAAAAAEEAAAAA,742380932.13,20049949.37,-334247848.49
store channel,storeAAAAAAAAAFAAAAAA,728644006.49,19189436.91,-328334648.03
store channel,storeAAAAAAAAAFCAAAAA,733695451.90,18852237.73,-330539914.34
store channel,storeAAAAAAAAAFDAAAAA,715771723.64,18530763.04,-323151505.94
store channel,storeAAAAAAAAAFFAAAAA,726112560.97,18741189.73,-327376629.19
store channel,storeAAAAAAAAAGBAAAAA,733328107.70,19154905.76,-328466087.06
store channel,storeAAAAAAAAAGCAAAAA,720393334.17,18245231.78,-323664605.08
store channel,storeAAAAAAAAAGEAAAAA,737862894.54,18472464.60,-337861606.11
store channel,storeAAAAAAAAAGFAAAAA,746001450.95,17628661.75,-334015816.48
store channel,storeAAAAAAAAAHAAAAAA,724710352.33,19012352.31,-329201486.26
store channel,storeAAAAAAAAAHBAAAAA,723367109.71,19241092.63,-327536878.60
store channel,storeAAAAAAAAAHDAAAAA,722764313.82,18823266.74,-322961246.06
store channel,storeAAAAAAAAAHEAAAAA,723413909.11,19013619.41,-326971322.47
store channel,storeAAAAAAAAAIAAAAAA,737602965.37,18466041.00,-326267096.55
store channel,storeAAAAAAAAAICAAAAA,741596609.61,18571066.77,-330347951.29
store channel,storeAAAAAAAAAIDAAAAA,729176593.99,17921632.78,-326198034.92
store channel,storeAAAAAAAAAIFAAAAA,740673816.27,18907863.70,-325904422.69
store channel,storeAAAAAAAAAJBAAAAA,722099062.49,18567875.52,-329811692.82
store channel,storeAAAAAAAAAJCAAAAA,732583184.68,18362866.13,-328023973.52
store channel,storeAAAAAAAAAJEAAAAA,729218899.96,18808652.83,-330385610.25
store channel,storeAAAAAAAAAJFAAAAA,724265887.76,18388655.64,-321269312.76
store channel,storeAAAAAAAAAKAAAAAA,715355335.08,18080482.94,-317295602.91
store channel,storeAAAAAAAAAKBAAAAA,728416817.97,19463963.15,-328542727.17
store channel,storeAAAAAAAAAKDAAAAA,725517072.93,18289465.55,-322698411.90
store channel,storeAAAAAAAAAKEAAAAA,746074528.40,18595352.29,-329154449.58
store channel,storeAAAAAAAAALAAAAAA,711090187.45,18741749.77,-320238617.33
store channel,storeAAAAAAAAALCAAAAA,734091062.07,18414412.98,-329784237.98
store channel,storeAAAAAAAAALDAAAAA,727138582.25,18859777.66,-330334243.34
store channel,storeAAAAAAAAALFAAAAA,745933765.46,18952534.07,-333866577.01
store channel,storeAAAAAAAAAMBAAAAA,730843731.66,18655265.58,-324116016.40
store channel,storeAAAAAAAAAMCAAAAA,728549707.06,18759408.01,-327437805.56
store channel,storeAAAAAAAAAMEAAAAA,716167586.57,19079861.66,-325186727.69
store channel,storeAAAAAAAAAMFAAAAA,727156755.88,18542459.50,-324702947.44
store channel,storeAAAAAAAAANAAAAAA,738787802.49,19166796.14,-337838803.49
store channel,storeAAAAAAAAANBAAAAA,748448449.07,18948707.10,-336002892.06
store channel,storeAAAAAAAAANDAAAAA,742263466.97,17939278.95,-329041936.82
store channel,storeAAAAAAAAANEAAAAA,727079441.06,20131833.82,-324825557.30
store channel,storeAAAAAAAAAOAAAAAA,738469221.88,19230334.13,-331763802.70
store channel,storeAAAAAAAAAOCAAAAA,732835826.76,19736514.97,-328055066.05
store channel,storeAAAAAAAAAODAAAAA,730217893.33,19245137.82,-325918221.90
store channel,storeAAAAAAAAAPBAAAAA,734623601.11,20603924.56,-330059415.47
store channel,storeAAAAAAAAAPCAAAAA,715553911.26,18383934.52,-317791147.66
store channel,storeAAAAAAAAAPEAAAAA,721237920.62,18662060.08,-325037817.18
store channel,storeAAAAAAAABAAAAAAA,734690647.96,18349902.71,-331540335.20
store channel,storeAAAAAAAABADAAAAA,738365204.65,18567682.91,-331127954.40
store channel,storeAAAAAAAABBCAAAAA,739404793.43,19596324.79,-335182394.07
store channel,storeAAAAAAAABBFAAAAA,735107875.37,18716208.37,-329589215.13
store channel,storeAAAAAAAABCBAAAAA,722765602.42,19323486.91,-321926217.61
store channel,storeAAAAAAAABCEAAAAA,727150694.44,19581630.84,-326804039.20
store channel,storeAAAAAAAABDAAAAAA,729458414.15,19000934.59,-326640343.34
store channel,storeAAAAAAAABDDAAAAA,718713249.19,19792913.80,-326128312.77
store channel,storeAAAAAAAABECAAAAA,722941531.92,18773693.22,-325873394.17
store channel,storeAAAAAAAABEFAAAAA,747858331.70,18431878.73,-334457197.32
store channel,storeAAAAAAAABFBAAAAA,744070244.49,19423395.47,-328887979.60
store channel,storeAAAAAAAABFEAAAAA,711364960.46,18886958.49,-328651717.78
store channel,storeAAAAAAAABGAAAAAA,743089198.17,18656692.40,-332040946.06
store channel,storeAAAAAAAABGDAAAAA,753913042.21,19750309.06,-338123207.74
store channel,storeAAAAAAAABHCAAAAA,721453533.90,18906990.52,-328846720.82
store channel,storeAAAAAAAABHFAAAAA,717455211.70,17861462.89,-322563421.70
store channel,storeAAAAAAAABIBAAAAA,728198543.40,19806278.50,-325461073.97
store channel,storeAAAAAAAABIEAAAAA,733117506.10,18914579.98,-330489815.64
store channel,storeAAAAAAAABJAAAAAA,739728670.10,19421034.12,-333813915.21
store channel,storeAAAAAAAABJDAAAAA,743915465.64,18528284.33,-330564402.38
store channel,storeAAAAAAAABKCAAAAA,713443195.49,18727337.93,-319105945.49
store channel,storeAAAAAAAABKFAAAAA,732666913.66,19667233.35,-328323172.34
store channel,storeAAAAAAAABLBAAAAA,741431244.36,18364816.27,-328535476.72
store channel,storeAAAAAAAABLEAAAAA,747944200.90,19238914.72,-334728714.79
store channel,storeAAAAAAAABMAAAAAA,737842027.52,18937126.96,-331806387.15
store channel,storeAAAAAAAABMDAAAAA,728500350.22,19008767.18,-333985641.30
store channel,storeAAAAAAAABNCAAAAA,727370366.67,19951534.61,-331564939.15
store channel,storeAAAAAAAABNFAAAAA,732394866.78,19192256.84,-327861535.62
store channel,storeAAAAAAAABOBAAAAA,739985884.76,19297691.19,-337955366.98
store channel,storeAAAAAAAABOEAAAAA,742126662.02,19311732.16,-330041913.88
store channel,storeAAAAAAAABPAAAAAA,725264815.76,19757055.93,-328088222.70
store channel,storeAAAAAAAABPDAAAAA,735021432.94,19311171.25,-324934009.39
store channel,storeAAAAAAAACAAAAAAA,720899992.65,18777999.97,-325332649.44
store channel,storeAAAAAAAACACAAAAA,722795216.98,20084648.09,-326839363.52
store channel,storeAAAAAAAACADAAAAA,743993658.87,19281500.06,-332509466.77
store channel,storeAAAAAAAACAFAAAAA,722505377.09,18809398.92,-322360972.99
store channel,storeAAAAAAAACBBAAAAA,721870832.69,19129252.46,-327453821.28
store channel,storeAAAAAAAACBCAAAAA,720091274.60,18688076.07,-325714193.04
store channel,storeAAAAAAAACBEAAAAA,726593626.72,18555020.47,-326425029.22
store channel,storeAAAAAAAACBFAAAAA,728274039.77,19072299.93,-329157116.15
store channel,storeAAAAAAAACCAAAAAA,740961207.10,18198713.61,-326630488.10
store channel,storeAAAAAAAACCBAAAAA,731538418.92,18248650.07,-334856723.23
store channel,storeAAAAAAAACCDAAAAA,729225740.59,18583083.87,-326108470.73
store channel,storeAAAAAAAACCEAAAAA,736986300.83,18721781.47,-330877789.34
store channel,storeAAAAAAAACDAAAAAA,744363322.92,18343219.17,-332471532.26
store channel,storeAAAAAAAACDCAAAAA,723892295.93,18501360.56,-321493380.94
store channel,storeAAAAAAAACDDAAAAA,733243057.84,17782990.62,-337452878.86
store channel,storeAAAAAAAACDFAAAAA,729478325.00,19225719.10,-326870077.80
store channel,storeAAAAAAAACEBAAAAA,723576338.42,18363531.19,-325325960.41
store channel,storeAAAAAAAACECAAAAA,723278239.34,19710502.95,-317156773.78
store channel,storeAAAAAAAACEEAAAAA,718348724.32,18531149.12,-322273554.07
store channel,storeAAAAAAAACEFAAAAA,723896958.08,18605030.07,-329201217.87
store channel,storeAAAAAAAACFAAAAAA,731519148.40,19270609.26,-326148658.73
store channel,storeAAAAAAAACFBAAAAA,714560130.85,19504462.64,-326323986.07
store channel,storeAAAAAAAACFDAAAAA,746274115.72,18114981.91,-333554144.93
store channel,storeAAAAAAAACFEAAAAA,713967346.14,19128521.85,-322447137.28
store channel,storeAAAAAAAACGAAAAAA,724027628.67,18827891.78,-324646738.12
store channel,storeAAAAAAAACGCAAAAA,728560063.60,19543468.46,-332583035.14
store channel,storeAAAAAAAACGDAAAAA,733521526.28,20340016.60,-328407291.92
store channel,storeAAAAAAAACGFAAAAA,735650231.35,19107273.82,-326389772.74
store channel,storeAAAAAAAACHBAAAAA,721936193.74,18420844.73,-326826139.28
store channel,storeAAAAAAAACHCAAAAA,756155934.78,18355111.16,-329026561.81
store channel,storeAAAAAAAACHEAAAAA,708893784.76,19025796.71,-313186039.57
store channel,storeAAAAAAAACHFAAAAA,745335673.27,18335602.62,-328702881.10
store channel,storeAAAAAAAACIAAAAAA,729273061.73,18247045.65,-325863402.99
store channel,storeAAAAAAAACIBAAAAA,726250321.50,18050525.59,-325720275.75
store channel,storeAAAAAAAACIDAAAAA,721421983.71,18486163.70,-328794888.31
store channel,storeAAAAAAAACIEAAAAA,729788793.88,18839243.24,-324450030.23
store channel,storeAAAAAAAACJAAAAAA,715002309.27,19747800.68,-323180429.73
store channel,storeAAAAAAAACJCAAAAA,728570878.59,18231220.26,-325292985.76
store channel,storeAAAAAAAACJDAAAAA,739835093.88,18502188.49,-330621532.56
store channel,storeAAAAAAAACJFAAAAA,720068727.48,18886703.16,-324608944.33
store channel,storeAAAAAAAACKBAAAAA,723270663.05,17781869.51,-319923449.97
store channel,storeAAAAAAAACKCAAAAA,730702952.81,18534770.71,-332264496.59
store channel,storeAAAAAAAACKEAAAAA,731582820.26,17611482.64,-323378742.96
store channel,storeAAAAAAAACKFAAAAA,730018243.75,19329993.27,-328052278.13
store channel,storeAAAAAAAACLAAAAAA,727941055.07,19380912.11,-329515748.24
store channel,storeAAAAAAAACLBAAAAA,742637242.98,19124378.19,-331318019.36
store channel,storeAAAAAAAACLDAAAAA,736369100.54,18650213.00,-327674092.86
store channel,storeAAAAAAAACLEAAAAA,739445147.72,19202593.50,-334364258.12
store channel,storeAAAAAAAACMAAAAAA,726967241.95,18709888.92,-328218862.14
store channel,storeAAAAAAAACMCAAAAA,735402939.54,18975053.15,-326855863.03
store channel,storeAAAAAAAACMDAAAAA,718966928.11,19253226.50,-322788668.57
store channel,storeAAAAAAAACMFAAAAA,733856446.30,18744148.26,-326209935.49
store channel,storeAAAAAAAACNBAAAAA,712998910.96,18540533.58,-315156262.52
store channel,storeAAAAAAAACNCAAAAA,723971049.65,19858062.92,-326935519.79
store channel,storeAAAAAAAACNEAAAAA,736813469.48,19095606.40,-326752160.24
store channel,storeAAAAAAAACNFAAAAA,745075941.23,19099011.83,-340930284.97
store channel,storeAAAAAAAACOAAAAAA,723389913.10,18996778.74,-326923954.99
store channel,storeAAAAAAAACOBAAAAA,725871764.64,19672306.04,-325906019.30
store channel,storeAAAAAAAACODAAAAA,731335181.70,20138388.19,-323041011.93
store channel,storeAAAAAAAACOEAAAAA,729139146.78,19435424.79,-325839727.59
store channel,storeAAAAAAAACPAAAAAA,731426320.77,20174455.34,-330933825.06
store channel,storeAAAAAAAACPCAAAAA,736482738.49,20017486.58,-327999362.53
store channel,storeAAAAAAAACPDAAAAA,737367666.22,18907228.27,-329474574.76
store channel,storeAAAAAAAADABAAAAA,731317837.94,18565179.26,-329549202.93
store channel,storeAAAAAAAADAEAAAAA,712301917.38,19930671.95,-323332349.47
store channel,storeAAAAAAAADBAAAAAA,724585007.18,18368092.94,-330235432.56
store channel,storeAAAAAAAADBDAAAAA,738729490.42,17796282.23,-330578081.07
store channel,storeAAAAAAAADCCAAAAA,732936477.74,19940555.90,-327934915.28
store channel,storeAAAAAAAADCFAAAAA,741561833.04,18402796.46,-330755827.13
store channel,storeAAAAAAAADDBAAAAA,733284008.91,18657583.93,-329372512.29
store channel,storeAAAAAAAADDEAAAAA,708323488.28,18294176.30,-321207126.29
store channel,storeAAAAAAAADEAAAAAA,728116213.83,18497355.07,-331669719.43
store channel,storeAAAAAAAADEDAAAAA,737920757.50,19108093.70,-328981351.58
store channel,storeAAAAAAAADFCAAAAA,739513563.58,20411669.26,-326906595.55
store channel,storeAAAAAAAADFFAAAAA,720691936.63,18897638.31,-326604033.13
store channel,storeAAAAAAAADGBAAAAA,745875762.06,19603307.82,-331359511.63
store channel,storeAAAAAAAADGEAAAAA,702979904.40,18461980.18,-319455469.78
store channel,storeAAAAAAAADHAAAAAA,729489219.57,17674640.82,-324742664.20
store channel,storeAAAAAAAADHDAAAAA,727550121.55,18273635.17,-328194682.23
store channel,storeAAAAAAAADICAAAAA,716347868.91,19018819.77,-322984545.33
store channel,storeAAAAAAAADIFAAAAA,729219828.07,18193034.82,-330377153.34
store channel,storeAAAAAAAADJBAAAAA,734319379.70,19219525.94,-329348484.37
store channel,storeAAAAAAAADJEAAAAA,720054191.93,17521565.98,-321219909.51
store channel,storeAAAAAAAADKAAAAAA,725133799.15,19189085.45,-326533763.02
store channel,storeAAAAAAAADKDAAAAA,735850035.37,19197172.23,-336223959.30
store channel,storeAAAAAAAADLCAAAAA,746346662.33,18047580.24,-334967286.16
store channel,storeAAAAAAAADLFAAAAA,737491810.45,18297693.89,-326699076.24
store channel,storeAAAAAAAADMBAAAAA,745480922.68,18792825.07,-331823975.61
store channel,storeAAAAAAAADMEAAAAA,715309548.15,18947013.25,-323407340.75
store channel,storeAAAAAAAADNAAAAAA,721510916.92,17605062.90,-325729709.10
store channel,storeAAAAAAAADNDAAAAA,714588419.49,18670796.81,-322838217.65
store channel,storeAAAAAAAADOCAAAAA,739683995.62,19069464.95,-332069420.98
store channel,storeAAAAAAAADPBAAAAA,725180848.26,18502709.27,-324731768.73
store channel,storeAAAAAAAADPEAAAAA,733073432.92,18902744.19,-329934723.50
store channel,storeAAAAAAAAEAAAAAAA,719827529.50,18586310.93,-319780147.67
store channel,storeAAAAAAAAEABAAAAA,726829658.76,18079872.74,-327282293.09
store channel,storeAAAAAAAAEADAAAAA,723722566.57,19237815.51,-326063814.50
store channel,storeAAAAAAAAEAEAAAAA,725866082.03,19181198.62,-324598553.68
store channel,storeAAAAAAAAEBAAAAAA,745743664.22,17453425.00,-336733057.73
store channel,storeAAAAAAAAEBCAAAAA,729374591.89,19237593.58,-331046886.21
store channel,storeAAAAAAAAEBDAAAAA,732637641.01,18448336.86,-331195867.26
store channel,storeAAAAAAAAEBFAAAAA,732525421.86,18075374.77,-322317806.53
store channel,storeAAAAAAAAECBAAAAA,748531229.49,18820295.36,-332120111.62
store channel,storeAAAAAAAAECCAAAAA,729031339.55,19993764.94,-329714987.65
store channel,storeAAAAAAAAECEAAAAA,727456955.70,19482602.48,-322319764.78
store channel,storeAAAAAAAAECFAAAAA,729888028.92,18369655.35,-326004428.33
store channel,storeAAAAAAAAEDAAAAAA,729832066.63,19224175.09,-332589711.88
store channel,storeAAAAAAAAEDBAAAAA,733288673.27,18954134.57,-324116098.37
store channel,storeAAAAAAAAEDDAAAAA,730779392.65,19071588.38,-328294921.51
store channel,storeAAAAAAAAEDEAAAAA,741056679.04,19142470.31,-331061319.14
store channel,storeAAAAAAAAEEAAAAAA,713233845.12,19598351.98,-318772233.01
store channel,storeAAAAAAAAEECAAAAA,718534163.13,18526542.72,-326600776.88
store channel,storeAAAAAAAAEEDAAAAA,731290404.62,18213111.16,-326789748.17
store channel,storeAAAAAAAAEEFAAAAA,722787564.55,18556326.51,-327597382.85
store channel,storeAAAAAAAAEFBAAAAA,729618697.20,20267290.20,-333223457.02
store channel,storeAAAAAAAAEFCAAAAA,722468577.65,18765155.47,-323176260.35
store channel,storeAAAAAAAAEFEAAAAA,723198155.73,18359267.05,-323999128.31
store channel,storeAAAAAAAAEFFAAAAA,727389969.84,18772451.43,-328809499.42
store channel,storeAAAAAAAAEGAAAAAA,741876479.01,19392858.42,-334999040.27
store channel,storeAAAAAAAAEGBAAAAA,732000755.54,20121636.74,-331263434.21
store channel,storeAAAAAAAAEGDAAAAA,746845969.44,19072044.04,-333827204.69
store channel,storeAAAAAAAAEGEAAAAA,733246918.51,19249811.07,-332987007.22
store channel,storeAAAAAAAAEHAAAAAA,720056018.35,19669511.06,-326690156.64
store channel,storeAAAAAAAAEHCAAAAA,737765531.49,18877774.79,-333255150.76
store channel,storeAAAAAAAAEHDAAAAA,726000615.71,19094260.74,-330377294.00
store channel,storeAAAAAAAAEHFAAAAA,721628733.32,18656150.56,-328857164.37
store channel,storeAAAAAAAAEIBAAAAA,733050891.24,18969997.48,-323904087.82
store channel,storeAAAAAAAAEICAAAAA,727757488.92,18248296.73,-331520572.07
store channel,storeAAAAAAAAEIEAAAAA,728242833.55,18486240.93,-325932908.72
store channel,storeAAAAAAAAEIFAAAAA,734280380.13,20817707.88,-335865799.28
store channel,storeAAAAAAAAEJAAAAAA,714235497.30,19189980.42,-320403364.09
store channel,storeAAAAAAAAEJBAAAAA,735776142.20,19221577.42,-327545873.98
store channel,storeAAAAAAAAEJDAAAAA,731955484.36,17982405.05,-331477786.27
store channel,storeAAAAAAAAEJEAAAAA,726754936.57,19441812.06,-322690023.33
store channel,storeAAAAAAAAEKAAAAAA,752931506.04,18961713.81,-335035584.26
store channel,storeAAAAAAAAEKCAAAAA,744480617.73,18842626.68,-332904469.48
store channel,storeAAAAAAAAEKDAAAAA,724437423.94,19169863.36,-330151387.15
store channel,storeAAAAAAAAEKFAAAAA,748620656.83,19261734.88,-335785109.53
store channel,storeAAAAAAAAELBAAAAA,721717359.06,18106309.19,-319596582.77
store channel,storeAAAAAAAAELCAAAAA,742393751.54,18616671.79,-328303807.45
store channel,storeAAAAAAAAELEAAAAA,727074284.18,18355946.73,-327731131.56
store channel,storeAAAAAAAAELFAAAAA,724746037.74,19315420.54,-326627926.30
store channel,storeAAAAAAAAEMAAAAAA,734212856.07,18492209.28,-329441420.58
store channel,storeAAAAAAAAEMBAAAAA,728098512.54,18218268.02,-330899181.12
store channel,storeAAAAAAAAEMDAAAAA,733367462.88,18961891.48,-328641188.11
store channel,storeAAAAAAAAEMEAAAAA,734757200.62,19751136.74,-330431581.17
store channel,storeAAAAAAAAENAAAAAA,722672437.24,18828452.23,-328930625.87
store channel,storeAAAAAAAAENCAAAAA,723103074.74,17970703.23,-318951796.40
store channel,storeAAAAAAAAENDAAAAA,731214851.04,18395856.21,-331555862.01
store channel,storeAAAAAAAAENFAAAAA,728051357.37,17808947.18,-327821385.54
store channel,storeAAAAAAAAEOBAAAAA,745732121.33,18762688.09,-336423961.06
store channel,storeAAAAAAAAEOCAAAAA,734657944.02,19312695.72,-329370135.34
store channel,storeAAAAAAAAEOEAAAAA,714711412.93,18635529.76,-321359645.87
store channel,storeAAAAAAAAEPAAAAAA,732158725.72,18365456.25,-327705501.00
store channel,storeAAAAAAAAEPBAAAAA,741577202.39,17880842.79,-334893183.56
store channel,storeAAAAAAAAEPDAAAAA,733039744.68,17900240.66,-328771609.34
store channel,storeAAAAAAAAEPEAAAAA,730932135.70,19538529.14,-327015897.16
store channel,storeAAAAAAAAFACAAAAA,732602717.98,18568629.74,-324854764.89
store channel,storeAAAAAAAAFAFAAAAA,713532233.76,19727551.16,-323493825.98
store channel,storeAAAAAAAAFBBAAAAA,731321373.07,18843856.07,-324756530.10
store channel,storeAAAAAAAAFBEAAAAA,715844093.33,18332963.60,-323606117.15
